instance,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,y
2765,4,10,0,5,2,0,1,0,2,1,1,0,148,470296,44,47199,0,110,2.809666285,4.64,8.07,9.05,
2766,0,8,3,2,3,0,0,0,3,3,1,5,148,335968,13,0,0,119,2.161122551,4.18,10.82,7.49,
2767,4,3,4,4,5,0,0,0,3,0,2,7,188,713870,28,0,0,126,0.533400228,4.52,12.26,7.6,
2768,0,3,0,2,0,0,0,0,0,3,1,7,101,101078,28,0,0,126,2.874013923,5.59,7.56,3.5,
2769,2,3,0,3,2,0,1,0,2,1,9,6,104,302363,28,0,0,311,3.767268743,4.04,12.9,8,
2770,0,0,0,8,0,0,0,0,1,4,6,2,82,1229459,41,0,0,126,1.807820876,5.38,12.35,6.52,
2771,None,6,0,None,0,0,0,0,2,1,7,6,236,287195,35,0,0,63,1.200048101,5.71,7.84,6.51,
2772,0,3,2,2,1,0,0,0,1,1,2,5,60,824985,28,0,0,44,1.930161515,4.98,8.06,9.08,
2773,1,3,1,1,3,0,1,0,0,1,7,4,113,342851,28,0,0,126,1.550400758,5.54,13.29,9.37,
2774,0,1,3,1,3,0,1,0,1,3,8,0,138,472913,31,0,5894,173,3.354834617,4.97,6.69,9.5,
2775,4,1,2,8,1,4,0,0,3,1,2,3,75,1267542,31,0,0,151,2.456660039,5.25,9.35,6.57,
2776,0,3,1,1,3,0,1,0,1,0,7,4,173,610380,28,0,0,126,3.720555609,5.75,9.04,8.61,
2777,4,10,0,4,2,0,1,0,3,3,8,3,145,358644,44,0,5975,141,1.365806836,4.44,11.4,6.36,
2778,5,0,3,5,5,0,0,0,0,3,6,6,151,497788,41,2871,0,126,1.348855827,3.43,5.88,6.26,
2779,None,1,4,None,3,0,0,0,0,4,6,5,129,91467,31,0,0,63,3.11265871,6.2,14.08,7.22,
2780,3,0,3,8,3,4,1,0,2,1,4,4,167,402567,41,0,0,126,3.229612419,3.13,7.62,5.31,
2781,0,3,4,8,3,0,0,0,1,1,0,3,217,852352,28,0,0,126,1.734305465,3.68,10.02,7.96,
2782,0,3,0,0,0,0,0,0,1,4,5,3,101,612551,28,0,0,113,1.711099244,3.33,8.83,4.04,
2783,0,1,0,6,2,0,1,0,2,4,0,4,79,339295,31,0,0,141,2.412274599,5.8,9.02,9.13,
2784,0,0,2,4,1,0,1,0,1,3,4,0,72,624740,41,0,5243,126,0.367165171,4.15,8.53,8.19,
2785,0,3,2,8,5,0,0,0,0,1,3,3,110,588002,28,0,0,126,0.482654351,5.11,10.83,8.47,
2786,0,3,1,1,5,0,0,0,0,0,2,6,132,742431,28,0,0,126,2.106226496,5.63,10.81,6.04,
2787,0,1,2,10,3,4,1,0,2,0,4,5,79,1351149,31,0,0,126,2.079252919,4.7,10.32,8.61,
2788,0,3,0,0,2,0,1,0,3,3,6,2,82,533213,28,0,0,126,1.849537294,5.03,9.29,8.46,
2789,0,0,0,3,2,0,1,0,2,0,1,2,107,621677,41,0,0,188,2.518385344,2.94,9.81,9.48,
2790,5,7,2,8,3,0,0,0,3,0,0,1,201,703183,16,0,0,119,1.055174369,5.04,9.31,6.98,
2791,0,3,0,6,2,0,1,0,0,0,1,3,101,742660,28,0,0,126,2.028133393,3.62,8.95,6.14,
2792,None,3,4,None,5,0,0,0,1,1,7,0,220,307345,28,0,0,13,2.778815394,5.26,8.08,7.59,
2793,0,8,0,6,0,0,0,17,3,1,3,3,226,312758,13,0,0,31,2.057574816,5.57,9.74,8.8,
2794,3,0,2,12,3,0,1,0,0,4,0,6,88,591493,41,0,0,157,1.795931156,3.83,10.3,7.4,
2795,None,1,0,None,2,1,1,0,0,0,1,3,204,431510,31,0,0,63,1.942902028,2.91,7.68,6.75,
2796,0,2,0,8,2,0,1,0,3,0,3,7,182,549832,22,0,5253,126,1.46496639,5.59,10.79,6.81,
2797,1,1,0,10,2,4,1,0,3,3,1,7,207,754906,31,0,0,188,2.351784989,4.64,8.64,11.64,
2798,0,2,2,3,1,0,0,0,2,1,3,6,66,778421,22,0,0,119,1.490397951,4.72,12.99,6.9,
2799,1,3,0,3,2,0,1,0,1,1,2,5,101,537498,28,0,0,126,3.391614805,5.03,10.93,8.9,
2800,4,3,0,12,2,0,1,0,0,1,9,0,119,442506,28,0,0,126,0.51339512,5.69,9.33,9.96,
2801,0,1,2,10,1,4,1,0,3,0,7,2,69,666838,31,0,0,123,2.778259588,6.9,12.64,8.85,
2802,0,12,0,8,2,4,1,0,3,3,2,6,176,421454,19,0,0,126,0.773842772,5.52,9.57,8.92,
2803,1,3,0,9,2,0,1,0,0,2,2,4,113,889454,28,0,5975,188,1.595343396,5.97,9.43,9.54,
2804,0,3,2,3,1,0,1,0,1,1,7,0,66,509654,28,0,0,94,3.463695323,4.16,7.08,7.01,
2805,0,3,0,4,2,0,1,0,1,4,5,7,119,324599,28,0,0,126,2.425079672,4.44,11.68,8.56,
2806,5,3,0,12,2,4,1,0,3,4,8,1,88,622667,28,0,0,126,1.523661834,7.11,8.12,8.6,
2807,5,1,2,8,1,0,1,0,3,1,2,0,63,561176,31,0,0,126,1.852824087,4.53,11.45,7.23,
2808,0,3,0,3,0,0,0,0,2,2,1,3,198,742478,28,0,0,110,2.48384016,3.7,8.57,8.17,
2809,0,3,0,1,2,0,1,0,0,1,9,4,88,599529,28,10716,0,126,0.452204195,3.72,7.35,9.74,
2810,1,0,0,5,2,0,1,0,1,4,1,4,129,528095,41,0,0,157,2.293132223,5.14,12.25,6.62,
2811,4,3,2,2,3,0,0,0,3,2,1,7,75,431341,28,0,0,63,0.990161471,5.59,10.1,6.63,
2812,4,10,4,5,5,0,0,0,1,4,2,4,173,543778,44,0,0,141,2.129921614,5.35,9.31,6.79,
2813,None,1,2,None,1,0,1,0,1,2,7,2,69,87767,31,0,0,113,0.404261026,4.76,12.13,8.95,
2814,0,0,0,4,2,0,1,0,2,1,1,2,123,1022193,41,47199,0,126,3.671661271,5.47,7.47,9.26,
2815,0,3,2,9,3,0,1,0,1,4,9,3,97,774211,28,0,0,119,2.420740624,5.26,13.82,6.82,
2816,0,8,2,7,1,4,0,24,0,2,4,5,72,736578,13,0,0,126,1.639975299,5.52,10.18,7.98,
2817,0,5,1,4,3,0,1,0,1,3,1,2,113,1309243,38,0,0,151,4.095674894,4.92,11.68,8.97,
2818,0,3,4,1,5,0,0,0,3,2,2,0,182,304232,28,0,0,116,2.865769199,4.72,11.83,7.3,
2819,0,3,2,1,3,0,1,0,3,2,5,0,94,704901,28,0,0,126,2.121801785,4.15,15.32,6.39,
2820,0,5,2,5,1,0,0,0,2,3,3,7,94,548343,38,0,0,126,2.090774727,5.06,12.25,7.54,
2821,1,3,0,1,2,0,1,0,2,3,3,4,126,153495,28,0,0,101,1.83377789,6.47,8.68,7.85,
2822,1,3,0,1,2,0,1,0,0,3,1,4,119,606136,28,0,0,157,1.59941979,6.65,9.7,8.99,
2823,3,1,0,0,2,0,1,0,2,4,6,5,138,692919,31,0,0,126,0.754236905,5.48,10.42,5.83,
2824,3,3,0,1,2,0,1,0,0,3,4,4,148,369539,28,0,0,126,0.090666712,5.47,9.1,6.6,
2825,0,3,2,3,1,0,0,0,1,1,9,1,60,1492344,28,0,0,63,3.403613704,5.86,9.82,8.27,
2826,0,0,0,0,2,0,1,0,2,3,7,3,157,109428,41,47199,0,126,2.473613395,4.07,7.47,9.03,
2827,0,14,3,9,4,0,1,20,3,3,6,5,101,1066514,9,0,0,188,2.974112141,5.87,10.74,6.18,
2828,0,1,0,10,2,0,1,0,2,1,6,3,97,474547,31,0,0,107,3.244236763,4.49,8.32,5.37,
2829,0,1,2,8,1,0,0,0,0,2,0,0,69,420449,31,0,0,126,0.51742584,4.11,9.5,6.9,
2830,0,1,0,4,2,0,1,0,3,1,2,7,107,361491,31,0,0,132,2.309080929,4.15,10.97,5.62,
2831,0,12,0,10,2,0,1,0,0,1,9,3,188,276633,19,0,0,126,1.168797203,4.18,12.79,5.01,
2832,4,5,2,12,1,0,1,0,3,2,2,6,85,513085,38,0,0,126,2.776974914,4.9,10.32,7.54,
2833,None,1,0,None,0,0,0,0,0,0,4,1,148,602482,31,0,0,25,2.124007761,4.15,13.03,6.52,
2834,4,3,1,2,3,0,0,0,2,0,5,2,195,358283,28,0,0,110,2.069785442,4.48,9.75,8.38,
2835,0,1,0,8,2,4,1,0,3,2,3,5,132,540819,31,0,0,126,2.003466794,5.04,12.18,7.5,
2836,None,3,0,None,2,0,1,0,0,2,6,5,107,494138,28,0,0,126,2.011789901,5.47,9.23,5.83,
2837,0,3,0,1,2,0,1,0,3,3,3,0,63,495099,28,0,0,126,1.927244944,5.49,10.94,8.6,
2838,0,13,0,5,2,0,1,0,1,4,3,7,141,560206,50,0,0,176,1.281134066,4.19,8.68,5.1,
2839,0,3,3,7,5,4,0,0,3,4,4,5,104,396541,28,0,0,126,3.071607773,4.14,9.82,7.85,
2840,1,7,2,9,4,3,0,20,0,2,7,4,57,184411,16,0,0,126,-0.505839493,4.48,10.76,6.04,
2841,0,3,0,10,2,4,1,0,1,4,7,6,170,684396,28,0,0,126,2.611576932,4.81,8.53,8.21,
2842,0,3,3,2,3,0,0,0,3,4,5,6,75,1175750,28,0,0,173,2.642987551,5.53,9.92,6.91,
2843,3,3,2,13,3,0,1,0,1,1,1,1,72,546169,28,0,0,25,3.528147694,4.69,13.49,8.76,
2844,0,0,0,5,2,0,1,0,3,3,5,7,104,781484,41,0,0,141,1.035343381,3.56,6.87,7.12,
2845,0,5,0,1,2,0,1,0,2,2,1,1,119,205429,38,0,0,141,1.37619407,5.71,6.38,6.24,
2846,0,3,0,10,2,4,1,0,1,1,3,6,151,787710,28,0,0,311,1.725130472,3.72,10.99,7.87,
2847,0,3,1,7,3,0,0,0,1,1,3,5,82,721351,28,0,0,126,1.290441014,4.19,11.82,4.86,
2848,0,3,1,8,1,0,0,0,0,1,0,3,82,552945,28,0,0,126,1.484480638,5.18,8.3,10.06,
2849,4,4,0,12,2,0,1,0,0,2,4,3,145,342713,47,0,0,126,1.149427637,4.82,10.6,11.17,
2850,0,3,2,7,3,0,1,0,1,2,8,7,66,617219,28,0,0,110,2.377187066,5.51,8.57,6.83,
2851,0,3,2,2,1,0,0,0,3,2,5,6,60,548139,28,0,0,126,2.076846936,3.94,13.19,9.05,
2852,0,3,2,3,4,1,0,None,0,3,9,3,113,492539,28,0,0,126,3.393374409,5.55,8,5.57,
2853,3,3,4,8,5,0,0,0,0,3,3,5,173,855578,28,0,0,126,1.8642506,4.15,13.31,7.12,
2854,0,3,0,5,2,0,1,0,0,3,7,6,188,492520,28,0,0,141,1.062019877,3.83,7.55,7.26,
2855,0,1,0,1,2,0,1,0,3,4,9,6,113,244479,31,0,0,126,2.993956254,5.73,9.08,7.01,
2856,1,8,0,4,2,0,1,0,0,0,5,1,148,603352,13,0,0,173,2.657404289,6.89,10.73,7.46,
2857,3,6,0,8,0,0,0,0,2,3,3,0,148,504684,35,0,0,110,0.751885545,5.32,9.32,9.71,
2858,0,1,2,5,1,2,0,0,1,3,5,6,66,262574,31,0,0,13,1.731095583,7.33,12.18,6.47,
2859,1,10,0,4,0,0,0,0,0,0,2,6,123,439100,44,0,0,94,0.731180543,4.82,11.72,9.86,
2860,4,6,0,12,2,0,1,0,1,2,9,1,116,677384,35,0,0,251,2.080288004,3.66,9.36,8.53,
2861,5,10,2,5,3,0,0,0,3,3,7,5,82,498678,44,0,0,126,2.085903341,5.84,7.97,11.52,
2862,0,7,2,1,4,3,1,31,3,4,3,5,75,434017,16,0,0,182,2.159911812,4.36,13.19,8.52,
2863,0,3,0,1,2,0,1,0,0,4,1,1,188,769885,28,0,0,126,0.909483528,6.27,9.03,5.12,
2864,None,4,0,None,2,0,1,0,1,2,2,0,188,1194647,47,0,0,126,2.408888367,3.95,14.81,5.88,
2865,0,3,0,10,2,0,1,0,3,1,2,1,163,487820,28,0,0,126,-0.726952522,3.63,12.52,8.96,
2866,1,1,4,4,4,0,1,0,2,4,2,0,179,552738,31,0,0,79,2.765184161,6.91,14.16,5.05,
2867,1,3,2,9,5,0,1,0,2,1,3,0,160,110883,28,0,0,141,2.104258212,4.07,11.42,9.1,
2868,4,3,0,1,2,0,1,0,2,4,6,3,151,596155,28,0,0,126,2.85643314,4.15,13.31,9.5,
2869,0,3,2,3,3,0,1,0,1,4,7,7,72,594399,28,0,0,126,2.70531211,6.06,8,7.95,
2870,0,7,2,7,3,0,1,0,0,3,6,2,132,603230,16,0,0,75,1.980491814,6.24,10.33,7.43,
2871,0,3,0,8,0,0,0,0,0,0,8,2,135,180956,28,0,0,126,2.86440441,4.69,11.72,7.19,
2872,0,1,1,8,5,0,0,0,2,3,0,6,107,370014,31,9353,0,204,2.603216583,4.82,10.6,6.52,
2873,0,3,2,7,1,0,1,0,0,4,7,0,123,318118,28,0,0,126,4.100507353,3.91,12.52,7.47,
2874,0,3,1,2,3,0,0,0,1,0,2,3,119,693610,28,0,0,63,2.697784292,6.1,11.24,7.08,
2875,0,0,2,3,3,0,0,0,1,0,2,5,69,842402,41,0,0,126,4.377319198,3.59,8.81,7.51,
2876,0,0,0,3,2,0,1,0,0,4,8,3,91,401785,41,0,0,141,1.83937967,6.32,6.4,11.23,
2877,0,1,2,3,3,0,1,0,1,1,8,1,101,630518,31,0,0,157,1.041908987,3.4,11.06,7.58,
2878,0,1,0,3,2,0,1,0,1,3,7,6,110,903359,31,0,0,173,2.838515039,5.09,11.26,7.14,
2879,0,1,2,3,4,0,0,0,3,0,3,2,57,603984,31,0,0,47,3.02015226,4.6,9.65,6.29,
2880,4,1,0,12,2,0,1,0,3,4,2,4,110,122359,31,0,0,157,2.661155894,4.17,8.95,7.83,
2881,0,0,2,4,3,0,1,0,1,3,2,6,97,349857,41,0,0,126,1.921536779,4.68,10.26,8.89,
2882,0,3,0,1,2,0,1,0,3,3,2,3,163,279731,28,0,0,126,2.080080796,5.03,7.67,8.3,
2883,2,3,1,3,5,0,1,0,3,0,6,5,107,558663,28,0,0,157,2.726597254,5.03,8.11,7.76,
2884,0,12,0,1,2,0,1,0,1,0,2,5,182,786045,19,16267,0,126,3.780824385,6.56,8.74,7.92,
2885,0,1,1,3,3,0,0,0,2,4,7,3,101,533571,31,0,0,173,1.705449394,4.88,9.75,9.55,
2886,5,10,0,5,0,0,0,0,1,1,3,3,126,626374,44,47199,0,116,1.086263069,5.77,8.96,9.75,
2887,None,1,2,None,1,3,0,0,1,3,3,4,63,209529,31,1866,0,110,3.563639404,4.89,10.64,7.59,
2888,0,1,1,0,3,0,0,0,0,2,3,7,132,564095,31,0,0,126,2.730002967,4.32,13.67,8.78,
2889,0,10,0,4,0,0,0,0,3,2,2,5,107,908637,44,47199,0,141,0.888111142,4.3,9.48,5.05,
2890,0,10,2,5,3,0,1,0,2,0,4,5,135,286878,44,0,0,188,1.18754571,5.1,11.42,8.2,
2891,0,0,1,4,3,0,1,0,2,1,8,5,135,694832,41,0,0,110,2.900156935,3.97,12.7,6.9,
2892,None,0,0,None,2,0,1,0,2,2,4,1,182,168016,41,0,0,220,2.008118008,2.87,7.14,8.47,
2893,0,1,0,10,2,0,1,0,1,4,3,0,75,190955,31,0,0,220,1.260433944,4.37,10.98,4.95,
2894,2,0,0,4,2,0,1,0,2,0,5,0,170,406623,41,47199,0,126,1.034835709,5.07,9.17,7.15,
2895,0,1,0,4,4,0,1,0,3,3,4,7,94,1086064,31,0,0,126,2.97272246,4.31,11.23,8.61,
2896,0,10,0,5,2,0,1,0,3,1,7,6,129,547878,44,0,0,126,1.880146431,4.73,11,8.21,
2897,0,3,0,4,0,0,0,0,3,1,1,6,119,588307,28,0,0,173,2.547265358,3.48,10.47,8.39,
2898,0,1,0,7,2,0,1,0,0,3,6,0,101,413333,31,0,0,126,1.330365869,4.6,12.73,6.47,
2899,0,3,0,1,2,0,1,0,2,3,9,7,170,585040,28,0,0,126,2.567178616,4.8,13.79,6.98,
2900,0,0,0,5,2,0,1,0,1,4,1,1,207,823993,41,0,0,311,0.922031244,4.49,9.63,6.63,
2901,1,0,0,4,2,0,1,0,1,0,5,0,170,564557,41,0,0,141,0.110816773,4.76,8.48,8.76,
2902,0,1,2,3,1,1,1,19,0,3,4,0,66,413035,31,0,0,63,2.32780471,4.44,8.89,7.37,
2903,0,3,5,6,3,0,1,0,1,2,3,5,126,871814,28,0,5243,126,1.945086915,5.02,10.56,6.62,
2904,0,7,0,11,0,0,0,0,1,4,6,4,210,446411,16,0,0,19,0.47999937,5.2,9.34,7.96,
2905,0,2,0,3,2,0,1,0,2,0,8,1,160,92928,22,13779,0,94,1.407314098,3.83,8.57,7.11,
2906,None,0,0,None,2,0,1,0,0,1,5,0,207,593265,41,0,0,75,1.4499608,4.68,10.53,5.39,
2907,0,1,2,2,3,4,0,0,3,2,7,0,66,1356367,31,0,0,31,2.664609056,5.28,10.72,9.22,
2908,0,11,0,6,2,0,1,36,1,3,5,3,151,635613,6,0,0,126,0.737344005,6.73,10.29,9.03,
2909,0,3,0,10,2,0,1,0,1,1,3,3,192,566800,28,0,0,126,0.826104956,6.67,11.22,7.52,
2910,0,1,1,4,3,0,0,0,2,1,8,1,188,867749,31,0,0,126,3.389483871,4.7,10.07,7.86,
2911,3,3,2,2,3,0,0,0,0,2,5,4,63,462920,28,0,0,126,4.66966619,6.53,13.13,8.54,
2912,3,1,2,8,3,0,0,0,2,1,1,0,126,115878,31,0,0,157,3.64907031,3.92,6.63,8.66,
2913,2,0,1,5,3,0,1,0,2,1,7,0,179,326562,41,0,0,251,3.77036206,5.94,10.12,7.45,
2914,0,2,2,2,1,4,1,28,3,4,3,7,53,485056,22,0,0,50,-0.064056764,3.63,9.05,9.48,
2915,4,0,0,5,0,0,0,0,2,2,3,3,101,314583,41,0,0,110,3.059806819,4.82,10.35,8.13,
2916,3,1,0,3,2,0,1,0,3,1,0,5,69,103515,31,0,5975,116,-0.76637133,5.76,7.64,7.61,
2917,0,3,3,3,5,0,0,0,1,1,6,2,75,185813,28,0,0,151,3.634849491,4.98,11.93,9.44,
2918,0,1,2,8,3,0,0,0,2,4,8,6,88,731306,31,0,0,126,2.701438648,5,10.49,6.59,
2919,0,1,0,8,2,0,1,0,2,4,4,5,129,879376,31,0,0,141,0.068974336,4.09,9.12,7.83,
2920,0,12,3,10,5,0,1,0,2,4,6,5,97,572514,19,0,0,126,1.548865716,2.78,11.79,6.9,
2921,None,1,2,None,1,1,0,0,2,1,5,1,60,566728,31,0,0,113,2.703036526,7,12.52,5.29,
2922,0,1,0,3,2,0,1,0,1,0,1,3,85,634200,31,0,0,157,0.564313905,3.7,9.58,9.14,
2923,0,0,0,3,2,0,1,0,3,4,1,7,138,645516,41,0,0,126,2.486833605,5.18,10.41,5.66,
2924,0,3,2,9,1,0,1,0,3,1,5,2,60,225095,28,0,0,126,1.93632263,4.33,12.66,8.09,
2925,0,3,0,3,2,0,1,0,2,1,4,0,226,177685,28,0,0,38,1.538448507,6.51,11.92,10.07,
2926,None,2,2,None,3,0,1,0,2,2,8,1,107,839911,22,0,0,94,1.866424105,4.82,10.2,2.7,
2927,4,0,0,5,0,0,0,0,1,3,9,0,123,355795,41,0,0,157,2.160267676,5.69,6.76,7.61,
2928,4,10,0,5,0,0,0,0,3,0,4,6,104,577811,44,24153,0,110,2.515620854,3.91,8.49,6.55,
2929,0,7,2,6,1,0,1,0,1,1,4,4,63,1198068,16,0,0,88,3.665426891,3.72,10.93,7.24,
2930,3,0,2,12,3,4,0,0,0,0,6,1,141,1159081,41,0,0,126,2.219293836,5.35,12.14,7.65,
2931,4,3,0,1,2,0,1,0,3,2,1,4,135,1037272,28,0,0,126,2.321615272,3.08,10.42,7.31,
2932,0,12,2,0,1,0,1,0,3,0,9,3,53,584547,19,0,0,31,1.141654167,5.11,8.17,9.73,
2933,4,10,4,5,3,0,0,0,0,2,2,7,223,1058918,44,0,0,126,-0.534775974,6.06,9.66,9.52,
2934,0,7,0,7,2,0,1,0,1,3,7,0,160,402978,16,0,0,141,1.840851455,6.09,7.97,6.19,
2935,0,10,0,4,2,0,1,0,0,0,7,7,148,468082,44,0,0,204,1.132678847,5.79,13.33,6.92,
2936,1,3,0,9,2,0,1,0,0,1,7,4,116,559122,28,12384,0,311,2.833046089,4.56,10.26,7.48,
2937,0,2,2,3,1,0,1,0,3,0,1,2,53,417062,22,0,0,47,1.340567818,5.67,9.32,6.11,
2938,1,3,0,1,2,0,1,7,1,0,3,2,163,309893,28,0,0,157,2.552903041,4.76,7.97,9.17,
2939,0,3,0,0,0,0,0,0,2,2,9,0,110,666630,28,0,0,110,2.404254063,4.91,9.51,9.39,
2940,0,0,0,4,2,0,1,0,2,4,1,1,110,522811,41,0,0,157,2.484475511,5.23,9.05,5.3,
2941,0,3,2,1,1,0,1,0,2,1,7,7,94,636015,28,0,0,126,1.495230661,5.57,10.65,6.9,
2942,0,3,2,10,3,0,0,0,0,2,2,4,75,611819,28,0,0,154,0.942275454,3.7,10.47,7.63,
2943,0,3,4,2,3,0,0,0,0,2,7,7,160,153991,28,0,0,75,2.463881413,7.11,8.42,7.76,
2944,0,3,2,8,3,0,0,0,3,4,3,5,210,518620,28,0,0,119,1.682311501,3.88,7.27,6.34,
2945,0,14,0,9,2,0,1,20,2,2,5,7,160,877924,9,0,0,220,3.583070421,4.68,11.83,6.4,
2946,0,1,0,10,2,0,1,0,3,2,1,6,126,741482,31,0,0,126,3.608018831,5.58,10.2,7.95,
2947,0,3,1,8,1,0,0,0,2,0,7,2,110,603974,28,0,0,126,1.291440199,5.99,6.77,8.74,
2948,0,1,1,3,1,4,0,0,2,2,7,1,72,770639,31,0,0,126,-0.110730857,4.45,14.31,9.54,
2949,0,3,0,1,2,0,1,0,3,2,0,6,82,768104,28,0,0,151,3.314690222,3.82,11.52,6.83,
2950,0,3,2,3,3,1,0,0,1,1,1,5,60,714684,28,0,0,126,0.980744397,5.12,9.78,8.2,
2951,1,0,0,4,2,0,1,0,2,1,6,5,91,321467,41,0,0,126,0.519793009,3.36,7.55,7.73,
2952,4,1,0,8,0,2,0,0,2,1,2,7,119,91342,31,15749,0,126,3.343087089,3.8,10.41,10.03,
2953,0,3,2,1,1,0,1,0,2,2,5,5,101,1065616,28,0,0,126,1.66613017,5.57,9.89,8.05,
2954,0,3,0,1,2,0,1,20,3,1,5,6,75,628598,28,0,0,188,0.838668651,3.92,13.02,6.34,
2955,0,3,0,10,2,0,1,0,1,0,9,6,160,1232403,28,0,0,126,0.45455184,5.04,10.22,6.87,
2956,0,3,2,2,1,0,1,0,0,0,4,3,82,482027,28,0,0,75,0.514201894,3.84,8.55,10.09,
2957,0,3,0,1,2,0,1,0,2,3,9,5,138,125739,28,0,0,126,2.266816131,5.7,11.9,7.55,
2958,0,5,0,4,2,0,1,0,3,3,3,6,157,615262,38,0,0,157,1.23317814,5.44,9.95,9.32,
2959,0,0,1,3,3,0,0,0,0,0,8,2,79,86114,41,0,0,126,2.935938898,7.28,7.54,8.14,
2960,4,3,0,10,0,0,0,0,2,3,2,4,101,682656,28,12767,0,69,1.000200803,6.74,7.61,9.57,
2961,0,3,0,7,2,0,1,0,2,2,9,3,110,758085,28,15749,0,126,2.150308193,6.62,11.01,7.6,
2962,0,1,1,5,1,0,1,0,1,0,6,2,138,326663,31,10446,0,110,2.880791463,4.26,11.1,8.36,
2963,0,8,4,7,5,0,0,0,0,3,8,3,195,319129,13,0,0,110,2.13498809,3.45,8.23,7.58,
2964,0,1,0,4,0,0,0,0,3,4,6,0,167,1089360,31,0,0,126,2.326169028,4.6,10.12,6.71,
2965,0,1,0,1,2,1,1,15,0,0,6,4,85,316261,31,0,0,126,0.646160827,6.71,7.33,8.61,
2966,0,3,1,1,5,0,1,0,0,2,8,0,119,329921,28,0,0,126,0.384466444,4.54,11.1,7.01,
2967,0,3,2,2,1,0,1,0,1,0,7,2,60,1796529,28,0,0,94,1.853420099,5.18,9.85,9.44,
2968,0,1,2,8,4,0,0,0,3,2,5,6,94,91844,31,0,0,63,0.119422938,5.25,8.6,10.1,
2969,None,1,2,None,1,0,1,0,0,2,8,4,66,381603,31,0,0,126,1.140448511,5.69,7.12,7.91,
2970,0,12,2,3,1,0,0,0,1,1,3,4,53,482366,19,0,0,63,2.710619818,5.04,10.31,7.14,
2971,0,6,0,4,2,0,1,0,2,0,1,1,97,274632,35,0,0,126,2.412643542,5.06,14.91,8.42,
2972,0,0,1,11,5,0,0,0,3,1,8,4,119,748946,41,0,0,75,2.30812652,4.66,8.27,8.42,
2973,None,1,3,None,5,0,1,0,3,4,9,4,116,702875,31,0,0,126,1.344462494,5.86,10.6,9.19,
2974,None,12,2,None,1,0,0,0,3,0,1,5,53,666410,19,0,0,63,3.086797469,4.85,11.23,3.78,
2975,0,2,0,1,2,0,1,0,3,0,3,7,85,505124,22,0,5975,126,1.99381147,4.48,11.7,4.35,
2976,0,1,0,0,2,0,1,0,1,4,0,0,167,498715,31,0,0,126,1.623849391,4.78,7.01,7.99,
2977,0,3,0,8,2,0,1,0,3,1,2,1,110,549584,28,0,0,126,2.23924468,4.26,9.44,9.61,
2978,4,3,0,2,2,4,1,0,3,0,8,0,101,776463,28,9748,0,119,1.271070687,4.32,7.35,7.13,
2979,0,1,1,5,3,4,0,0,2,1,0,2,145,168201,31,0,0,126,2.165414514,4.47,11.55,10.13,
2980,0,6,2,3,1,0,0,0,2,2,0,3,66,714433,35,0,0,126,3.41434499,4.37,10.83,8.11,
2981,5,3,0,8,0,0,0,0,2,0,7,7,75,1051469,28,0,0,126,1.391549292,4.32,8.83,9.25,
2982,0,2,2,7,1,3,1,0,2,4,2,0,53,909193,22,0,0,38,0.741265692,3.69,10.77,9.86,
2983,0,1,2,3,4,0,0,0,0,3,3,3,63,282715,31,0,0,110,0.303349339,5.52,11.69,4.2,
2984,2,1,0,4,2,0,1,0,2,2,9,2,182,245371,31,22927,0,188,0.694134631,6.6,9.61,9.24,
2985,0,1,2,1,3,0,1,0,0,2,4,2,75,120810,31,0,0,126,0.962370303,5.67,9.12,7.91,
2986,0,3,2,6,1,0,1,0,1,2,9,1,91,420775,28,0,0,94,2.428199308,5.33,9.04,8.98,
2987,None,3,1,None,3,0,1,0,0,2,7,2,163,794518,28,0,0,141,0.559664266,5.97,11.21,9.37,
2988,0,5,2,1,3,0,1,0,3,1,7,3,79,589291,38,0,0,126,3.154827635,3.91,12.94,4.98,
2989,0,0,0,3,4,0,1,0,3,0,9,4,85,338701,41,0,0,126,2.522136185,4.12,8.24,11.36,
2990,0,10,0,3,2,0,1,13,1,3,5,1,157,844815,44,0,0,126,1.86968226,3.71,7.25,7.29,
2991,4,4,0,5,2,0,1,0,2,4,7,5,151,1032359,47,0,0,141,3.156985943,2.59,11.25,7.56,
2992,None,1,2,None,1,4,1,0,0,2,5,4,69,742453,31,0,5407,63,3.121140644,5.78,12.05,11.17,
2993,1,3,0,3,2,0,1,0,1,0,3,3,132,651541,28,0,0,38,2.058684027,4.96,13.16,5.65,
2994,0,1,0,4,2,0,1,0,2,4,9,4,123,540938,31,0,0,126,2.902958086,4.21,12.64,11,
2995,0,1,0,6,2,0,1,0,1,0,1,4,88,604392,31,0,0,126,0.708475305,5.79,8.4,9.59,
2996,0,3,4,6,3,0,0,0,0,3,7,0,188,561692,28,0,0,126,2.152628033,6.81,12.48,8.52,
2997,0,0,2,4,3,0,1,0,1,4,0,0,91,1968186,41,0,0,126,1.968672819,4.97,7.34,8.18,
2998,0,1,2,2,1,0,0,0,3,3,0,5,79,396259,31,0,0,126,2.879927765,3.18,11,6.1,
2999,0,3,0,3,2,0,1,0,2,4,6,2,104,395093,28,0,0,138,3.249664815,5,9.97,8.96,
